timestamp,rate
1582704000,0.00079802
1582732800,0.00071497
1582761600,0.0001
1582790400,0.00025833
1582819200,0.00010335
1582848000,0.00012465
1582876800,0.00025289
1582905600,0.00030522
1582934400,0.00040998
1582963200,0.00055451
1582992000,0.00047771
1583020800,0.00032216
1583049600,0.00018986
1583078400,0.00015628
1583107200,0.00014747
1583136000,0.00015638
1583164800,0.0001
1583193600,0.0001
1583222400,0.0001
1583251200,0.00031403
1583280000,0.00030731
1583308800,0.00030432
1583337600,0.00032821
1583366400,0.00029022
1583395200,0.00039893
1583424000,0.00036018
1583452800,0.0003738
1583481600,0.0001
1583510400,0.0001
1583539200,0.0001
1583568000,0.0001
1583596800,0.00013739
1583625600,0.00032347
1583654400,0.0004582
1583683200,0.00037933
1583712000,0.0001
1583740800,0.00011432
1583769600,0.00016188
1583798400,0.00025018
1583827200,0.0001
1583856000,0.00025409
1583884800,0.0001
1583913600,0.00016304
1583942400,0.00037247
1583971200,0.00036391
1584000000,0.00054526
1584028800,0.0001
1584057600,0.0001
1584086400,-0.00281778
1584115200,-0.00027991
1584144000,0.0001
1584172800,0.0001
1584201600,0.0001
1584230400,0.0001
1584259200,0.0001
1584288000,0.0001
1584316800,0.0001
1584345600,0.0001
1584374400,-0.00022932
1584403200,0.0001
1584432000,0.0001
1584460800,0.0001
1584489600,0.0001
1584518400,0.0001
1584547200,0.0001
1584576000,0.0001
1584604800,0.0001
1584633600,0.0001
1584662400,0.0001
1584691200,0.0001
1584720000,0.0001
1584748800,0.0001
1584777600,0.0001
1584806400,0.0001
1584835200,0.0001
1584864000,0.0001
1584892800,0.0001
1584921600,0.0001
1584950400,0.0001
1584979200,0.0001
1585008000,0.0001
1585036800,0.0001
1585065600,0.0001
1585094400,0.0001
1585123200,0.0001
1585152000,0.0001
1585180800,0.0001
1585209600,0.0001
1585238400,0.0001
1585267200,0.0001
1585296000,0.0001
1585324800,0.0001
1585353600,0.0001
1585382400,-2.715e-05
1585411200,0.0001
1585440000,0.0001
1585468800,0.0001
1585497600,0.0001
1585526400,0.0001
1585555200,-9.91e-05
1585584000,0.0001
1585612800,0.0001
1585641600,0.0001
1585670400,0.0001
1585699200,0.0001
1585728000,0.0001
1585756800,-7.368e-05
1585785600,-5.17e-05
1585814400,0.0001
1585843200,0.0001
1585872000,0.0001
1585900800,0.0001
1585929600,0.0001
1585958400,4.881e-05
1585987200,0.0001
1586016000,0.0001
1586044800,0.0001
1586073600,3.554e-05
1586102400,0.0001
1586131200,0.0001
1586160000,7.54e-05
1586188800,5.027e-05
1586217600,-0.00014221
1586246400,-8.712e-05
1586275200,8.758e-05
1586304000,0.0001
1586332800,0.0001
1586361600,0.0001
1586390400,0.0001
1586419200,0.0001
1586448000,0.0001
1586476800,0.0001
1586505600,0.0001
1586534400,0.0001
1586563200,-6.9e-06
1586592000,9.267e-05
1586620800,0.0001
1586649600,0.0001
1586678400,1.985e-05
1586707200,0.0001
1586736000,0.0001
1586764800,0.0001
1586793600,0.0001
1586822400,0.0001
1586851200,0.0001
1586880000,0.0001
1586908800,0.0001
1586937600,0.0001
1586966400,0.0001
1586995200,0.0001
1587024000,-2.526e-05
1587052800,0.0001
1587081600,0.0001
1587110400,0.0001
1587139200,0.0001
1587168000,0.0001
1587196800,9.454e-05
1587225600,0.0001
1587254400,0.0001
1587283200,0.0001
1587312000,0.0001
1587340800,0.0001
1587369600,0.0001
1587398400,0.0001
1587427200,0.0001
1587456000,0.0001
1587484800,0.0001
1587513600,0.0001
1587542400,0.0001
1587571200,0.0001
1587600000,0.0001
1587628800,0.0001
1587657600,0.0001
1587686400,0.0001
1587715200,0.0001
1587744000,0.0001
1587772800,0.0001
1587801600,0.0001
1587830400,0.0001
1587859200,0.0001
1587888000,0.0001
1587916800,0.0001
1587945600,0.0001
1587974400,0.0001
1588003200,0.0001
1588032000,0.0001
1588060800,0.0001
1588089600,0.0001
1588118400,0.0001
1588147200,0.0001
1588176000,0.0001
1588204800,0.0001
1588233600,0.00040543
1588262400,0.0001
1588291200,0.0001
1588320000,0.0001963
1588348800,0.00033541
1588377600,0.00020286
1588406400,0.00028799
1588435200,0.00065493
1588464000,0.0002053
1588492800,0.00033679
1588521600,0.00030318
1588550400,0.0001
1588579200,0.00020259
1588608000,0.00018353
1588636800,0.00021158
1588665600,0.00033589
1588694400,0.0001
1588723200,0.0001
1588752000,0.00023099
1588780800,0.00058198
1588809600,0.0001
1588838400,0.0001
1588867200,0.00010111
1588896000,0.000687
1588924800,0.00027607
1588953600,0.00021374
1588982400,0.00039213
1589011200,0.00018668
1589040000,0.000217
1589068800,0.00015215
1589097600,0.0001
1589126400,0.0001
1589155200,0.0001
1589184000,0.0001
1589212800,0.0001
1589241600,0.0001
1589270400,0.0001
1589299200,0.0001
1589328000,0.0001
1589356800,0.0001
1589385600,0.0001
1589414400,0.0001
1589443200,0.0001
1589472000,0.0001
1589500800,4.486e-05
1589529600,-3.957e-05
1589558400,0.0001
1589587200,0.0001
1589616000,-5.47e-05
1589644800,0.0001
1589673600,0.0001
1589702400,-4.057e-05
1589731200,0.0001
1589760000,0.0001
1589788800,0.0001
1589817600,0.0001
1589846400,0.0001
1589875200,0.0001
1589904000,0.0001
1589932800,0.0001
1589961600,0.0001
1589990400,0.0001
1590019200,0.0001
1590048000,0.0001
1590076800,0.0001
1590105600,3.518e-05
1590134400,0.0001
1590163200,0.0001
1590192000,0.0001
1590220800,0.0001
1590249600,0.0001
1590278400,0.0001
1590307200,0.0001
1590336000,0.0001
1590364800,0.0001
1590393600,0.0001
1590422400,0.0001
1590451200,0.0001
1590480000,0.0001
1590508800,0.0001
1590537600,0.0001
1590566400,0.0001
1590595200,0.0001
1590624000,0.0001
1590652800,0.0001
1590681600,0.0001
1590710400,0.0001
1590739200,0.0001
1590768000,0.0001
1590796800,0.0001
1590825600,0.0001
1590854400,0.0001
1590883200,0.0001
1590912000,0.0001
1590940800,0.0001
1590969600,0.0001
1590998400,0.0001
1591027200,0.0001
1591056000,0.00034764
1591084800,0.00018222
1591113600,0.0001
1591142400,0.0001
1591171200,0.0001
1591200000,0.0001
1591228800,0.0001
1591257600,0.0001
1591286400,0.0001
1591315200,0.0001
1591344000,0.0001
1591372800,0.0001
1591401600,0.0001
1591430400,0.0001
1591459200,0.0001
1591488000,0.0001
1591516800,0.0001
1591545600,0.0001
1591574400,0.0001
1591603200,0.0002108
1591632000,0.00023671
1591660800,0.00021431
1591689600,0.0001
1591718400,0.00012471
1591747200,0.0001
1591776000,0.0001
1591804800,0.0001
1591833600,0.00023457
1591862400,0.0001
1591891200,0.0001
1591920000,0.0001
1591948800,0.0001
1591977600,0.0001
1592006400,0.0001
1592035200,0.0001
1592064000,0.0001
1592092800,0.0001
1592121600,0.0001
1592150400,0.0001
1592179200,0.0001
1592208000,0.0001
1592236800,0.0001
1592265600,0.0001
1592294400,0.0001
1592323200,0.0001
1592352000,0.0001
1592380800,0.0001
1592409600,0.0001
1592438400,0.0001
1592467200,0.0001
1592496000,0.0001
1592524800,0.0001
1592553600,0.0001
1592582400,0.0001
1592611200,0.0001
1592640000,0.0001
1592668800,0.0001
1592697600,0.0001
1592726400,0.0001
1592755200,0.0001
1592784000,0.0001
1592812800,0.0001
1592841600,0.0001
1592870400,0.0001
1592899200,0.0001
1592928000,0.0001
1592956800,0.0001
1592985600,0.0001
1593014400,0.0001
1593043200,0.0001
1593072000,0.0001
1593100800,0.0001
1593129600,0.0001
1593158400,0.0001
1593187200,0.0001
1593216000,0.0001
1593244800,0.0001
1593273600,0.0001
1593302400,0.0001
1593331200,0.0001
1593360000,0.0001
1593388800,0.0001
1593417600,0.0001
1593446400,0.0001
1593475200,0.0001
1593504000,0.0001
1593532800,0.0001
1593561600,0.0001
1593590400,0.0001
1593619200,0.0001
1593648000,0.0001
1593676800,0.0001
1593705600,0.0001
1593734400,0.0001
1593763200,0.0001
1593792000,0.0001
1593820800,0.0001
1593849600,0.0001
1593878400,0.0001
1593907200,0.0001
1593936000,0.0001
1593964800,0.0001
1593993600,0.0001
1594022400,0.0001
1594051200,0.0001
1594080000,0.0001
1594108800,0.0001
1594137600,0.0001
1594166400,0.0001
1594195200,0.0001
1594224000,0.0001
1594252800,0.00011645
1594281600,0.00011218
1594310400,0.00010104
1594339200,0.0001
1594368000,0.0001
1594396800,0.0001
1594425600,0.0001
1594454400,0.0001
1594483200,0.0001
1594512000,0.0001
1594540800,0.0001
1594569600,0.0001
1594598400,0.0001
1594627200,0.0001
1594656000,0.00012899
1594684800,0.0001
1594713600,0.0001
1594742400,0.0001
1594771200,0.0001
1594800000,0.0001
1594828800,0.0001
1594857600,0.0001
1594886400,0.0001
1594915200,0.0001
1594944000,0.0001
1594972800,0.0001
1595001600,0.0001
1595030400,0.0001
1595059200,0.0001
1595088000,0.0001
1595116800,0.0001
1595145600,0.0001
1595174400,0.0001
1595203200,0.0001
1595232000,0.0001
1595260800,0.0001
1595289600,0.0001
1595318400,0.0001
1595347200,0.0001
1595376000,0.0001
1595404800,0.0001
1595433600,0.0001
1595462400,0.00055183
1595491200,0.00079591
1595520000,0.00047433
1595548800,0.00058285
1595577600,0.0009435
1595606400,0.00042763
1595635200,0.00032733
1595664000,0.00019115
1595692800,0.00023376
1595721600,0.00039999
1595750400,0.00091914
1595779200,0.00090981
1595808000,0.00069401
1595836800,0.00076669
1595865600,0.00091745
1595894400,0.00113558
1595923200,0.00120926
1595952000,0.00114134
1595980800,0.00086449
1596009600,0.00095544
1596038400,0.00071643
1596067200,0.0006881
1596096000,0.00062728
1596124800,0.0006027
1596153600,0.00108946
1596182400,0.00070112
1596211200,0.00061106
1596240000,0.00035058
1596268800,0.00044202
1596297600,0.00053847
1596326400,0.00163562
1596355200,0.00094879
1596384000,0.00033067
1596412800,0.0002917
1596441600,0.00050577
1596470400,0.00054445
1596499200,0.00036557
1596528000,0.00054679
1596556800,0.00063177
1596585600,0.00061202
1596614400,0.00053408
1596643200,0.0008946
1596672000,0.00062437
1596700800,0.00056598
1596729600,0.00069781
1596758400,0.00052275
1596787200,0.00046696
1596816000,0.00029683
1596844800,0.0001
1596873600,0.00020749
1596902400,0.00044084
1596931200,0.00032833
1596960000,0.00046489
1596988800,0.00034455
1597017600,0.00033424
1597046400,0.00108975
1597075200,0.00052034
1597104000,0.00048022
1597132800,0.00052529
1597161600,0.00052038
1597190400,0.00034144
1597219200,0.00034577
1597248000,0.00024038
1597276800,0.00031747
1597305600,0.0006053
1597334400,0.00051653
1597363200,0.00136967
1597392000,0.00146832
1597420800,0.00124102
1597449600,0.0007934
1597478400,0.00084015
1597507200,0.00075821
1597536000,0.0009221
1597564800,0.00086801
1597593600,0.00046248
1597622400,0.00074992
1597651200,0.00061133
1597680000,0.00103523
1597708800,0.00133232
1597737600,0.00085913
1597766400,0.00054732
1597795200,0.00034355
1597824000,0.00021587
1597852800,0.00040187
1597881600,0.00035614
1597910400,0.00026745
1597939200,0.0001
1597968000,0.0001
1597996800,0.0001
1598025600,0.00021092
1598054400,0.0001
1598083200,0.0001
1598112000,0.0001
1598140800,0.00016169
1598169600,0.00014517
1598198400,0.00030687
1598227200,0.00031572
1598256000,0.00022508
1598284800,0.00031958
1598313600,0.0002243
1598342400,0.00011335
1598371200,0.00011631
1598400000,0.00020921
1598428800,0.0001
1598457600,0.00015004
1598486400,0.00011281
1598515200,0.0001
1598544000,0.0001
1598572800,0.0001
1598601600,0.0001
1598630400,0.00012226
1598659200,0.0001
1598688000,0.0001
1598716800,0.0001
1598745600,0.0001
1598774400,0.0001
1598803200,0.0001
1598832000,0.0001
1598860800,0.0001
1598889600,0.0001
1598918400,0.0001
1598947200,0.00027103
1598976000,0.00055077
1599004800,0.00045898
1599033600,0.00060012
1599062400,0.0001
1599091200,0.00014859
1599120000,0.0001
1599148800,0.0001
1599177600,0.00010813
1599206400,0.00020118
1599235200,0.0001181
1599264000,0.0001
1599292800,0.0001
1599321600,0.0001
1599350400,0.0001
1599379200,0.0001
1599408000,0.0001
1599436800,0.0001
1599465600,6.48e-05
1599494400,0.0001
1599523200,0.0001
1599552000,0.0001
1599580800,0.0001
1599609600,0.0001
1599638400,0.0001
1599667200,0.0001
1599696000,0.0001
1599724800,0.0001
1599753600,6.538e-05
1599782400,3.498e-05
1599811200,9.323e-05
1599840000,7.151e-05
1599868800,0.0001
1599897600,0.0001
1599926400,3.731e-05
1599955200,0.0001
1599984000,0.0001
1600012800,0.0001
1600041600,0.0001
1600070400,0.0001
1600099200,0.0001
1600128000,0.0001
1600156800,0.0001
1600185600,0.0001
1600214400,0.0001
1600243200,0.0001
1600272000,0.0001
1600300800,0.0001
1600329600,0.0001
1600358400,0.0001
1600387200,0.0001
1600416000,0.0001
1600444800,0.0001
1600473600,0.0001
1600502400,0.0001
1600531200,0.0001
1600560000,0.0001
1600588800,0.0001
1600617600,-8e-07
1600646400,-1.481e-05
1600675200,0.0001
1600704000,5.075e-05
1600732800,-0.00022757
1600761600,9.7e-07
1600790400,1.01e-05
1600819200,0.0001
1600848000,1.632e-05
1600876800,0.0001
1600905600,-1.579e-05
1600934400,3.064e-05
1600963200,5.598e-05
1600992000,5.361e-05
1601020800,0.0001
1601049600,0.0001
1601078400,0.0001
1601107200,0.0001
1601136000,0.0001
1601164800,0.0001
1601193600,0.0001
1601222400,0.0001
1601251200,0.0001
1601280000,0.0001
1601308800,0.0001
1601337600,0.0001
1601366400,-1.526e-05
1601395200,7.388e-05
1601424000,0.0001
1601452800,0.0001
1601481600,-2.8e-06
1601510400,9.937e-05
1601539200,0.0001
1601568000,0.0001
1601596800,4.321e-05
1601625600,0.0001
1601654400,-3.462e-05
1601683200,5.867e-05
1601712000,-0.00011916
1601740800,-3.221e-05
1601769600,-6.7e-06
1601798400,0.0001
1601827200,-6.384e-05
1601856000,0.0001
1601884800,3.05e-06
1601913600,-1.442e-05
1601942400,-4.499e-05
1601971200,9.514e-05
1602000000,4.4e-07
1602028800,-7.208e-05
1602057600,2.716e-05
1602086400,7.205e-05
1602115200,0.0001
1602144000,0.0001
1602172800,0.0001
1602201600,0.0001
1602230400,0.0001
1602259200,0.0001
1602288000,0.0001
1602316800,0.0001733
1602345600,0.00027917
1602374400,0.00011995
1602403200,0.00013127
1602432000,0.0001
1602460800,0.0001
1602489600,0.0001
1602518400,0.0001
1602547200,0.0002191
1602576000,0.0001
1602604800,0.0001
1602633600,0.0001
1602662400,0.0001
1602691200,0.0001
1602720000,0.0001
1602748800,0.0001
1602777600,0.0001
1602806400,0.0001
1602835200,0.0001
1602864000,0.0001
1602892800,0.0001
1602921600,0.0001
1602950400,0.0001
1602979200,0.0001
1603008000,0.0001
1603036800,0.0001
1603065600,0.0001
1603094400,0.0001
1603123200,0.0001
1603152000,0.00011516
1603180800,0.00037754
1603209600,0.0001
1603238400,0.0001
1603267200,0.00031887
1603296000,0.00050823
1603324800,0.00083557
1603353600,0.00052961
1603382400,0.00074052
1603411200,0.0005259
1603440000,0.00033468
1603468800,0.00024975
1603497600,0.00051273
1603526400,0.00042291
1603555200,0.00034696
1603584000,0.00039795
1603612800,0.0001
1603641600,0.0001
1603670400,0.0001
1603699200,0.0001
1603728000,0.0002133
1603756800,0.0001
1603785600,0.0001
1603814400,0.00018409
1603843200,0.00015253
1603872000,0.0001
1603900800,0.0001
1603929600,0.0001
1603958400,0.0001
1603987200,0.0001
1604016000,0.0001
1604044800,0.0001
1604073600,0.0001
1604102400,0.0001
1604131200,0.0001
1604160000,0.0001
1604188800,0.0001
1604217600,0.0001
1604246400,0.0001
1604275200,0.0001
1604304000,0.00030095
1604332800,0.0001
1604361600,0.0001
1604390400,0.0001
1604419200,0.0001
1604448000,0.0001
1604476800,0.0001
1604505600,0.0001
1604534400,0.00076235
1604563200,0.00073669
1604592000,0.00069168
1604620800,0.00035727
1604649600,0.0007547
1604678400,0.00073654
1604707200,0.00048047
1604736000,0.00103009
1604764800,0.0005895
1604793600,0.00021269
1604822400,0.00034732
1604851200,0.00058594
1604880000,0.00050128
1604908800,0.00025588
1604937600,0.00028775
1604966400,0.00016695
1604995200,0.0003373
1605024000,0.00036401
1605052800,0.00043021
1605081600,0.00018601
1605110400,0.00041035
1605139200,0.00039191
1605168000,0.0001
1605196800,0.0001
1605225600,0.0001
1605254400,0.0001
1605283200,0.00051032
1605312000,0.00058724
1605340800,0.00011914
1605369600,0.0001
1605398400,0.0001
1605427200,0.0001
1605456000,0.0001
1605484800,0.0001
1605513600,0.0001
1605542400,0.0001
1605571200,0.0001
1605600000,0.00024182
1605628800,0.0003788
1605657600,0.00089819
1605686400,0.00037818
1605715200,0.0001
1605744000,0.0001
1605772800,0.00014096
1605801600,0.00038994
1605830400,0.00016511
1605859200,0.00078136
1605888000,0.0007993
1605916800,0.00011376
1605945600,0.00012145
1605974400,0.00075533
1606003200,0.00080539
1606032000,0.0008501
1606060800,0.00073816
1606089600,0.00158187
1606118400,0.00114125
1606147200,0.00085758
1606176000,0.00064276
1606204800,0.00091981
1606233600,0.00116688
1606262400,0.00073994
1606291200,0.00053128
1606320000,0.00116534
1606348800,0.00048837
1606377600,0.0001
1606406400,0.00013275
1606435200,0.0002475
1606464000,0.0001
1606492800,0.0001
1606521600,0.0001
1606550400,0.0001
1606579200,0.0001
1606608000,0.0001
1606636800,0.0001
1606665600,0.0001
1606694400,0.0001
1606723200,0.00036965
1606752000,0.00090116
1606780800,0.00039869
1606809600,0.00058752
1606838400,0.00031592
1606867200,0.00019429
1606896000,0.00045805
1606924800,0.0001
1606953600,0.0001
1606982400,0.0001
1607011200,0.00077331
1607040000,0.00037142
1607068800,0.00015116
1607097600,0.0001
1607126400,0.00027833
1607155200,0.0001
1607184000,0.00016022
1607212800,0.0001
1607241600,0.0001
1607270400,0.0001
1607299200,0.0001
1607328000,0.0001
1607356800,0.0001
1607385600,0.00029366
1607414400,0.00017744
1607443200,0.0001
1607472000,0.00013842
1607500800,0.0001
1607529600,0.0001
1607558400,0.0001
1607587200,0.0001
1607616000,0.0001
1607644800,0.00017393
1607673600,0.00012389
1607702400,0.0001
1607731200,0.0001
1607760000,0.0001
1607788800,0.0001
1607817600,0.0001
1607846400,0.0001
1607875200,0.0001
1607904000,0.0001
1607932800,0.0001
1607961600,0.0001
1607990400,0.0001
1608019200,0.0001
1608048000,0.0001
1608076800,0.0001
1608105600,0.0001
1608134400,0.0010246
1608163200,0.00050069
1608192000,0.00073138
1608220800,0.00133961
1608249600,0.00026396
1608278400,0.00050887
1608307200,0.00061589
1608336000,0.00064688
1608364800,0.00052066
1608393600,0.00088042
1608422400,0.00072872
1608451200,0.00030872
1608480000,0.00058382
1608508800,0.00019993
1608537600,0.00041128
1608566400,0.00017551
1608595200,0.00013065
1608624000,0.00012634
1608652800,0.0001
1608681600,0.00033124
1608710400,0.00019732
1608739200,0.0001
1608768000,0.0001
1608796800,0.0001
1608825600,0.0001
1608854400,0.0001
1608883200,0.0001
1608912000,0.00010889
1608940800,0.0001
1608969600,0.0001
1608998400,0.0001
1609027200,0.00037063
1609056000,0.00049062
1609084800,0.00068798
1609113600,0.0006785
1609142400,0.00096296
1609171200,0.0007751
1609200000,0.00063783
1609228800,0.00076943
1609257600,0.00062907
1609286400,0.00075238
1609315200,0.00090448
1609344000,0.00055831
1609372800,0.00078059
1609401600,0.00039102
1609430400,0.0003487
1609459200,0.00034491
1609488000,0.00061141
1609516800,0.00056803
1609545600,0.00025572
1609574400,0.00049233
1609603200,0.00109186
1609632000,0.00062004
1609660800,0.00074404
1609689600,0.00171498
1609718400,0.00295549
1609747200,0.00375
1609776000,0.00085432
1609804800,0.00102541
1609833600,0.0004305
1609862400,0.00102796
1609891200,0.0018218
1609920000,0.00222459
1609948800,0.00253317
1609977600,0.00114512
1610006400,0.00165953
1610035200,0.00176605
1610064000,0.00171757
1610092800,0.00077262
1610121600,0.00137534
1610150400,0.0006769
1610179200,0.00068612
1610208000,0.00156908
1610236800,0.00340522
1610265600,0.00202919
1610294400,0.00126049
1610323200,0.00177547
1610352000,0.0006624
1610380800,0.00039691
1610409600,0.0001
1610438400,0.00045084
1610467200,0.00058059
1610496000,0.00037339
1610524800,0.0001184
1610553600,0.00040496
1610582400,0.00054804
1610611200,0.0005229
1610640000,0.0007165
1610668800,0.00027278
1610697600,0.00055774
1610726400,0.00087472
1610755200,0.00014675
1610784000,0.00054404
1610812800,0.00152456
1610841600,0.00106467
1610870400,0.00050098
1610899200,0.00051088
1610928000,0.00109082
1610956800,0.00028606
1610985600,0.00109269
1611014400,0.00121462
1611043200,0.00197982
1611072000,0.00199604
1611100800,0.00153883
1611129600,0.00072796
1611158400,0.00048461
1611187200,0.00034937
1611216000,0.00065753
1611244800,0.00037547
1611273600,0.00020251
1611302400,0.00016737
1611331200,0.0001
1611360000,0.00015431
1611388800,0.00020659
1611417600,0.00028319
1611446400,0.00093097
1611475200,0.00058705
1611504000,0.00094274
1611532800,0.00050723
1611561600,0.00105754
1611590400,0.00093264
1611619200,0.00034093
1611648000,0.00031895
1611676800,0.0001
1611705600,0.00036342
1611734400,0.0001
1611763200,0.0001
1611792000,0.00014794
1611820800,0.0001
1611849600,0.00056884
1611878400,0.00112844
1611907200,0.00061388
1611936000,0.00241392
1611964800,0.00094051
1611993600,0.00037882
1612022400,0.00072777
1612051200,0.00115111
1612080000,0.00113497
1612108800,0.00072236
1612137600,0.00025014
1612166400,0.00055359
1612195200,0.00061764
1612224000,0.00050304
1612252800,0.00120708
1612281600,0.00165937
1612310400,0.00151935
1612339200,0.00155522
1612368000,0.00167923
1612396800,0.00146092
1612425600,0.00135459
1612454400,0.00145079
1612483200,0.00113736
1612512000,0.0017643
1612540800,0.00155465
1612569600,0.00117123
1612598400,0.00107002
1612627200,0.00143968
1612656000,0.00171115
1612684800,0.00051183
1612713600,0.00065683
1612742400,0.0001
1612771200,0.00039877
1612800000,0.00284408
1612828800,0.00227548
1612857600,0.00193315
1612886400,0.00143234
1612915200,0.00156788
1612944000,0.00218071
1612972800,0.00085146
1613001600,0.00071884
1613030400,0.00065956
1613059200,0.00180566
1613088000,0.00092117
1613116800,0.00050482
1613145600,0.00153886
1613174400,0.00228313
1613203200,0.00173035
1613232000,0.00094692
1613260800,0.00110785
1613289600,0.00176822
1613318400,0.0012426
1613347200,0.0007946
1613376000,0.00013827
1613404800,0.00081146
1613433600,0.00104485
1613462400,0.00112937
1613491200,0.00114441
1613520000,0.00092761
1613548800,0.00106083
1613577600,0.00232282
1613606400,0.0019495
1613635200,0.00202078
1613664000,0.00118984
1613692800,0.00082051
1613721600,0.00139773
1613750400,0.00169023
1613779200,0.00196264
1613808000,0.00189841
1613836800,0.0018588
1613865600,0.00051516
1613894400,0.0004355
1613923200,0.00107233
1613952000,0.00077647
1613980800,0.00047334
1614009600,0.00034567
1614038400,0.0001
1614067200,0.00026168
1614096000,0.0001
1614124800,0.00013438
1614153600,0.00039328
1614182400,0.00028758
1614211200,0.0004677
1614240000,0.00016178
1614268800,0.0001
1614297600,0.0001
1614326400,0.00014852
1614355200,0.00037736
1614384000,0.00018181
1614412800,0.0006196
1614441600,0.0001
1614470400,0.0001
1614499200,0.0001
1614528000,0.0001
1614556800,0.0001
1614585600,0.00033427
1614614400,0.00049119
1614643200,0.00049538
1614672000,0.00035713
1614700800,0.00039154
1614729600,0.0001
1614758400,0.0001
1614787200,0.00087091
1614816000,0.00047552
1614844800,0.00015927
1614873600,0.00033061
1614902400,0.00024885
1614931200,0.00022561
1614960000,0.0001
1614988800,0.00031476
1615017600,0.00057512
1615046400,0.00032891
1615075200,0.00066496
1615104000,0.00023263
1615132800,0.00056927
1615161600,0.00011144
1615190400,0.00045102
1615219200,0.00056057
1615248000,0.00014784
1615276800,0.00085203
1615305600,0.00101744
1615334400,0.00058485
1615363200,0.0005129
1615392000,0.00105856
1615420800,0.00079368
1615449600,0.00034874
1615478400,0.00080049
1615507200,0.00132622
1615536000,0.00072213
1615564800,0.00034512
1615593600,0.00030351
1615622400,0.00039972
1615651200,0.00155198
1615680000,0.00113056
1615708800,0.001048
1615737600,0.00113023
1615766400,0.00077413
1615795200,0.00081452
1615824000,0.00013021
1615852800,0.0001
1615881600,0.00045668
