timestamp,rate
1577,-0.00012359
1577,-0.00012383
1577,-9.664e-05
1577,3.662e-05
1577,0.0001
1577,1.04e-06
1578,-1.664e-05
1578,-1.553e-05
1578,0.0001
1578,0.0001
1578,8.4e-07
1578,7.387e-05
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.00012514
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.00017846
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.0001
1578,0.000259
1579,0.0001
1579,0.00049392
1579,0.00019497
1579,0.0001
1579,0.0001
1579,0.00041191
1579,0.00031466
1579,0.0001
1579,0.00015027
1579,0.00056749
1579,0.0001
1579,0.00029182
1579,0.00032081
1579,0.00020041
1579,0.00039329
1579,0.00092467
1579,0.00029702
1579,0.0001
1579,0.00010782
1579,0.00012057
1579,0.00015425
1579,0.0001574
1579,0.0001
1579,0.00021392
1579,0.0001
1579,0.0001
1579,0.0001
1579,0.00052304
1579,0.00054719
1579,0.00042124
1579,0.00017948
1579,0.0001
1579,0.0001
1579,0.0001
1579,0.0001
1580,0.0001
1580,0.0001
1580,0.0001
1580,0.0001
1580,0.0001
1580,0.0001
1580,0.00068689
1580,0.00054394
1580,0.00062324
1580,0.00108193
1580,0.00053694
1580,0.000236
1580,0.00024877
1580,0.00034852
1580,0.00053551
1580,0.00077154
1580,0.00039858
1580,0.00074991
1580,0.00065667
1580,0.00049052
1580,0.00028263
1580,0.00034916
1580,0.00065524
1580,0.00060677
1580,0.00035862
1580,0.0001
1580,0.00099282
1580,0.0005445
1580,0.00038192
1580,0.0001
1580,0.0001
1580,0.00052631
1580,0.00164021
1580,0.00078299
1581,0.00055668
1581,0.00035618
1581,0.00019726
1581,0.00034616
1581,0.00039915
1581,0.00062858
1581,0.00099315
1581,0.00042798
1581,0.00081519
1581,0.00113954
1581,0.00106733
1581,0.00125022
1581,0.00097918
1581,0.00043989
1581,0.00064797
1581,0.0005012
1581,0.003
1581,0.00108055
1581,0.00103884
1581,0.00093553
1581,0.00084403
1581,0.00070414
1581,0.0006332
1581,0.00074453
1581,0.00055952
1581,0.00059113
1581,0.0009686
1581,0.00087369
1581,0.00051202
1581,0.00036973
1581,0.00060847
1581,0.00043179
1581,0.0006096
1581,0.00091076
1581,0.00026967
1582,0.00013952
1582,0.00029662
1582,0.00046396
1582,0.00038487
1582,0.00040757
1582,0.0001
1582,0.0001
1582,0.0001
1582,0.0001
1582,0.0001
1582,0.0001
1582,0.0001
1582,0.0001
1582,0.00012243
1582,0.00029663
1582,0.0003901
1582,0.00065308
1582,0.00048774
1582,0.00014587
1582,0.0001
1582,0.00032389
1582,0.00027363
1582,0.00046949
1582,0.0003617
1582,0.0005063
1582,0.0003866
1582,0.00017363
1582,0.0001
1582,0.0001
1582,0.0001
1582,0.00011659
1582,0.00023604
1582,0.00061536
1582,0.00060166
1582,0.00062345
1583,0.00049317
1583,0.00027933
1583,0.00031033
1583,0.0001872
1583,0.0001
1583,0.0001
1583,0.0001
1583,0.0001
1583,0.0001
1583,0.0001
1583,0.0001
1583,0.00024328
1583,0.0001
1583,0.00023481
1583,0.00019521
1583,0.00020373
1583,0.00021759
1583,0.00035706
1583,0.00039476
1583,0.00032086
1583,0.00032714
1583,0.00054685
1583,0.00049747
1583,0.00042921
1583,0.0001
1583,0.0001
1583,0.0001
1583,0.0001
1583,0.0001
1583,0.0001
1583,0.0001
1583,0.0001
1583,0.00022898
1583,0.00010572
1584,0.0001
1584,-0.00015149
1584,-0.00016073
1584,-0.003
1584,-0.00065378
1584,-0.00076421
1584,-4.946e-05
1584,-0.00050325
1584,-0.00047893
1584,-0.00054208
1584,-0.0004879
1584,-0.00028282
1584,-0.00036873
1584,-0.00090358
1584,-0.0002383
1584,-3.681e-05
1584,-0.00010573
1584,-0.00014706
1584,-0.00035528
1584,-0.00033374
1584,-0.00015042
1584,-0.00022004
1584,-0.00027089
1584,-0.00015469
1584,-1.171e-05
1584,0.0001
1584,8.327e-05
1584,-9.15e-06
1584,-0.00011557
1584,-2.842e-05
1584,0.0001
1584,2.24e-06
1584,-0.00016796
1584,-0.00016295
1584,0.0001
1585,0.0001
1585,0.0001
1585,0.0001
1585,0.0001
1585,9.958e-05
1585,9.813e-05
1585,-1.62e-05
1585,0.0001
1585,1.599e-05
1585,6.223e-05
1585,6.838e-05
1585,1.48e-06
1585,-0.00012203
1585,-0.00041263
1585,-0.0002165
1585,-0.00023282
1585,-0.0002912
1585,-0.00025613
1585,-0.0006431
1585,-0.00033817
1585,-6.982e-05
1585,-5.383e-05
1585,-0.00015273
1585,-0.000162
1585,-9.237e-05
1585,-0.0004868
1585,-0.00034983
1585,-0.0001933
1585,3.28e-05
1585,9.417e-05
1585,9.047e-05
1585,7.9e-07
1585,0.0001
1585,6.184e-05
1585,5.655e-05
1586,-7.77e-05
1586,-4.495e-05
1586,4.198e-05
1586,3.859e-05
1586,2.364e-05
1586,6.54e-06
1586,-8.471e-05
1586,-0.00012883
1586,-2.915e-05
1586,1.131e-05
1586,-2.763e-05
1586,0.0001
1586,6.677e-05
1586,0.0001
1586,-0.00010005
1586,-8.854e-05
1586,-5.003e-05
1586,0.0001
1586,0.0001
1586,0.0001
1586,0.0001
1586,0.0001
1586,0.0001
1586,0.0001
1586,8.453e-05
1586,7.954e-05
1586,-0.00020271
1586,-2.882e-05
1586,-1.244e-05
1586,5.454e-05
1586,-0.00020028
1586,-0.00012803
1586,-4.63e-05
1586,2.925e-05
1586,-7.017e-05
1587,-0.00046001
1587,6.364e-05
1587,5.926e-05
1587,3.345e-05
1587,-6.771e-05
1587,-3.132e-05
1587,-0.00017145
1587,-0.00019642
1587,-0.00019142
1587,-5.966e-05
1587,8.514e-05
1587,-1.31e-05
1587,-1.874e-05
1587,-5.762e-05
1587,-9.18e-05
1587,-7.539e-05
1587,0.0001
1587,-2.663e-05
1587,-0.00011402
1587,-0.00031244
1587,-0.0002234
1587,-0.00015491
1587,0.0001
1587,0.0001
1587,0.0001
1587,0.0001
1587,0.0001
1587,0.0001
1587,0.0001
1587,0.0001
1587,7.493e-05
1587,0.0001
1587,0.0001
1587,0.0001
1588,0.0001
1588,0.0001
1588,0.0001
1588,0.0001
1588,0.0001
1588,0.0001
1588,0.0001
1588,0.00013208
1588,0.00097517
1588,0.0001
1588,0.00021072
1588,0.00017885
1588,0.00013528
1588,0.0001
1588,0.0001
1588,0.00010144
1588,0.0001
1588,0.0001981
1588,0.00015162
1588,0.00011925
1588,0.0001
1588,0.0001
1588,0.0001
1588,0.0001
1588,0.0001
1588,0.0001
1588,0.0001
1588,0.00035981
1588,0.0001
1588,0.0001
1588,0.0001
1588,0.00016094
1588,0.00034016
1588,0.0005319
1588,0.00042037
1589,0.00075816
1589,0.00058018
1589,0.00042326
1589,0.0001
1589,0.0001
1589,0.0001
1589,0.0001
1589,0.0001
1589,0.0001
1589,0.0001
1589,0.0001
1589,0.0001
1589,0.0001
1589,0.0001
1589,0.0001
1589,0.0001
1589,0.0001
1589,0.0001
1589,4.4e-05
1589,0.0001
1589,0.0001
1589,0.0001
1589,0.0001
1589,8.001e-05
1589,4.125e-05
1589,8.88e-06
1589,0.0001
1589,0.0001
1589,-6.64e-05
1589,0.0001
1589,7.892e-05
1589,0.0001
1589,0.0001
1589,0.0001
1589,0.0001
1590,-9.027e-05
1590,6.809e-05
1590,0.0001
1590,-5.15e-05
1590,-2.396e-05
1590,6.867e-05
1590,-2.092e-05
1590,-1.081e-05
1590,7.023e-05
1590,0.0001
1590,7.917e-05
1590,6.724e-05
1590,6.784e-05
1590,-4.286e-05
1590,-4.226e-05
1590,-3.5e-07
1590,0.0001
1590,4.599e-05
1590,2.104e-05
1590,0.0001
1590,-0.00014025
1590,-0.00011366
1590,-6.862e-05
1590,-1.187e-05
1590,2.618e-05
1590,1.877e-05
1590,-6.04e-06
1590,0.0001
1590,0.0001
1590,0.0001
1590,0.0001
1590,0.0001
1590,0.0001
1590,0.0001
1590,-2.911e-05
1591,9.38e-06
1591,0.0003448
1591,0.0007831
1591,0.0001
1591,0.0001
1591,8.646e-05
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,0.0001
1591,-3.816e-05
1591,9.714e-05
1592,-1.942e-05
1592,7.217e-05
1592,0.0001
1592,7.102e-05
1592,0.0001
1592,0.0001
1592,0.0001
1592,-4.149e-05
1592,-0.00018213
1592,-0.00015215
1592,0.0001
1592,0.0001
1592,7.764e-05
1592,-8.32e-05
1592,7.51e-05
1592,-0.00010005
1592,-0.00011589
1592,7.624e-05
1592,-1.57e-06
1592,1.94e-05
1592,0.0001
1592,0.0001
1592,1.186e-05
1592,0.0001
1592,-3.057e-05
1592,-1.29e-05
1592,0.0001
1592,0.0001
1592,6.784e-05
1592,0.0001
1592,0.0001
1592,0.0001
1592,0.00012215
1592,0.00011286
1592,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,9.401e-05
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,4.867e-05
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1593,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1594,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.0001
1595,0.00065437
1595,0.00047138
1595,0.00086993
1595,0.00051888
1595,0.00139484
1595,0.00122052
1595,0.00097576
1595,0.00083621
1596,0.00068208
1596,0.00061856
1596,0.00061759
1596,0.00072329
1596,0.00069174
1596,0.00082654
1596,0.00039348
1596,0.00037716
1596,0.0002791
1596,0.00030785
1596,0.00048996
1596,0.00095567
1596,0.0004243
1596,0.00024752
1596,0.0002585
1596,0.00045929
1596,0.00043731
1596,0.00031113
1596,0.00030647
1596,0.00038617
1596,0.00013898
1596,0.00016613
1596,0.00022044
1596,0.00038867
1596,0.00038696
1596,0.00036099
1596,0.00031707
1596,0.00021201
1596,0.00023934
1596,0.0001
1596,0.0001
1596,0.0001
1596,0.0001
1596,0.00021066
1596,0.00014574
1597,0.0001
1597,0.00131898
1597,0.00030218
1597,0.00013372
1597,0.00022736
1597,0.00059816
1597,0.0001
1597,0.0001
1597,0.0001
1597,0.0001
1597,0.0001
1597,0.0001
1597,0.00017598
1597,0.00044038
1597,0.00027433
1597,0.0001
1597,0.0003665
1597,0.00021904
1597,0.0001564
1597,0.00048777
1597,0.00031524
1597,0.00026342
1597,0.00039806
1597,0.0008576
1597,0.00119905
1597,0.00078206
1597,0.00100156
1597,0.00077293
1597,0.00054924
1597,0.00024051
1597,0.00024189
1597,0.0001159
1597,0.00018281
1597,0.0001
1597,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0004258
1598,0.00023316
1598,0.0001
1598,0.00013038
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.0001
1598,0.00015461
1598,0.0001
1598,0.00022961
1598,0.0004686
1599,0.00032895
1599,0.00035074
1599,0.00045038
1599,0.00021394
1599,0.00016828
1599,0.00024709
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1599,0.0001
1600,0.0001
1600,0.0001
1600,0.0001
1600,8.68e-06
1600,-0.0002227
1600,-2.796e-05
1600,-5.156e-05
1600,-0.00011181
1600,-1.488e-05
1600,-3.198e-05
1600,-5.63e-06
1600,2.957e-05
1600,9.8e-07
1600,9.425e-05
1600,5.579e-05
1600,4.967e-05
1600,-0.0001155
1600,-0.0001098
1600,-5.749e-05
1600,-6.476e-05
1600,-0.00011198
1600,-6.625e-05
1600,-7.506e-05
1600,-0.00012071
1600,0.0001
1600,0.0001
1600,0.0001
1600,0.0001
1600,4.321e-05
1600,-2.604e-05
1600,-5.506e-05
1600,3.817e-05
1600,6.991e-05
1600,1.182e-05
1600,-0.00023219
1601,2.542e-05
1601,0.0001
1601,0.0001
1601,0.0001
1601,0.0001
1601,0.0001
1601,0.0001
1601,0.0001
1601,0.0001
1601,0.0001
1601,0.0001
1601,0.0001
1601,0.0001
1601,0.0001
1601,0.0001
1601,0.0001
1601,0.0001
1601,7.412e-05
1601,0.0001
1601,0.0001
1601,-2.63e-06
1601,-1.652e-05
1601,0.0001
1601,0.0001
1601,0.0001
1601,9.749e-05
1601,-2.144e-05
1601,5.039e-05
1601,-7.56e-06
1601,-3.381e-05
1601,-9.143e-05
1601,-6.912e-05
1601,-1.26e-06
1601,-8.313e-05
1602,6.937e-05
1602,5.11e-06
1602,-8.58e-06
1602,1.553e-05
1602,2.693e-05
1602,3.248e-05
1602,8.856e-05
1602,6.128e-05
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1602,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,3.742e-05
1603,2.291e-05
1603,7.487e-05
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,0.0001
1603,9.274e-05
1603,6.127e-05
1603,0.0001
1603,3.725e-05
1603,0.0001
1603,0.0001
1603,-0.00026006
1603,-8.052e-05
1603,-3.189e-05
1604,-0.00015268
1604,-9.68e-06
1604,-0.00013414
1604,-0.00024694
1604,-0.00016865
1604,9.204e-05
1604,-6.386e-05
